학년도,학교급별,학년,성별,키
2016,중,3,남,180.2
2016,중,3,남,178.4
2016,중,3,남,177.5
2016,중,3,남,175.1
2016,중,3,남,160
2016,중,3,남,170.5
2016,중,3,남,169.1
2016,중,3,남,173.3
2016,중,3,남,164
2016,중,1,남,144.7
2016,중,1,남,166.6
2016,중,1,남,156.4
2016,중,1,남,159.2
2016,중,1,남,152.9
2016,중,1,남,157.2
2016,중,1,남,159.7
2016,중,1,남,157
2016,중,1,남,166.7
2016,중,1,남,170.7
2016,중,1,남,155.1
2016,중,1,남,147.8
2016,중,1,남,162
2016,중,1,남,153.5
2016,중,1,남,168.9
2016,중,1,여,152.4
2016,중,1,여,160
2016,중,1,여,164.9
2016,중,1,여,154.9
2016,중,1,여,151.6
2016,중,1,여,164.4
2016,중,1,여,158.3
2016,중,1,여,160.1
2016,중,1,여,169.8
2016,중,1,여,156.4
2016,중,2,남,168.1
2016,중,2,남,176.2
2016,중,2,남,162.8
2016,중,2,남,166.2
2016,중,2,남,169.3
2016,중,2,남,168.7
2016,중,2,남,170.1
2016,중,2,남,172.1
2016,중,2,남,176.4
2016,중,2,남,163.5
2016,중,2,남,171.3
2016,중,2,남,168.7
2016,중,2,남,159.3
2016,중,2,남,172.3
2016,중,2,남,154.2
2016,중,2,남,163.5
2016,중,2,여,151.4
2016,중,2,여,158.4
2016,중,2,여,155
2016,중,2,여,167.1
2016,중,2,여,162.8
2016,중,2,여,165.6
2016,중,2,여,160.5
2016,중,2,여,160.6
2016,중,2,여,152.8
2016,중,2,여,168.1
2016,중,2,여,160.7
2016,중,2,여,159.5
2016,중,2,여,164.2
2016,중,2,여,161.3
2016,중,3,남,172.3
2016,중,3,남,161
2016,중,3,남,168.1
2016,중,3,남,176.1
2016,중,3,남,170.6
2016,중,3,남,179.1
2016,중,3,남,169.2
2016,중,3,남,168.8
2016,중,3,남,160.4
2016,중,3,남,170.5
2016,중,3,남,172.5
2016,중,3,남,172.2
2016,중,3,남,167.2
2016,중,3,남,166
2016,중,3,남,170.4
2016,중,3,남,169.7
2016,중,3,남,157.7
2016,중,3,남,163.2
2016,중,3,남,165.7
2016,중,3,남,173.3
2016,중,3,여,162.4
2016,중,3,여,153.2
2016,중,3,여,155.9
2016,중,3,여,158.7
2016,중,3,여,152.1
2016,중,3,여,154.1
2016,중,3,여,151
2016,중,3,여,161.3
2016,중,3,여,153.4
2016,중,3,여,161.6
2016,중,3,여,154.2
2016,중,3,여,160.3
2016,중,3,여,162.9
2016,중,3,여,165.7
2016,중,1,여,162.2
2016,중,1,여,156
2016,중,1,여,160
2016,중,1,여,156
2016,중,1,여,148.5
2016,중,1,여,160.8
2016,중,1,남,159
2016,중,1,여,156.2
2016,중,1,여,144
2016,중,1,여,154.2
2016,중,1,여,162.3
2016,중,1,남,157
2016,중,1,남,156
2016,중,1,남,170.1
2016,중,1,남,168
2016,중,1,남,153
2016,중,1,남,159.2
2016,중,1,남,158.3
2016,중,1,남,152.6
2016,중,1,남,154
2016,중,1,남,156.7
2016,중,1,남,162
2016,중,1,남,160
2016,중,1,남,164
2016,중,1,남,151.3
2016,중,1,여,152.5
2016,중,2,여,170.8
2016,중,2,여,149.3
2016,중,2,여,154.7
2016,중,2,여,161.2
2016,중,2,여,155.2
2016,중,2,여,166.8
2016,중,2,여,147.8
2016,중,2,여,154.5
2016,중,2,여,164
2016,중,2,여,154.8
2016,중,2,여,163.6
2016,중,2,여,154
2016,중,2,여,150.9
2016,중,2,여,146.1
2016,중,2,남,174.5
2016,중,2,남,159.8
2016,중,2,남,168.8
2016,중,2,남,165.1
2016,중,2,남,169
2016,중,2,남,162.1
2016,중,2,남,165.3
2016,중,2,남,151.7
2016,중,2,남,155.5
2016,중,2,남,172.3
2016,중,2,남,159.3
2016,중,2,남,173.6
2016,중,2,남,168
2016,중,3,여,166.8
2016,중,3,여,155.6
2016,중,3,여,161.6
2016,중,3,여,148.7
2016,중,3,여,150.6
2016,중,3,여,150.9
2016,중,3,여,159.7
2016,중,3,여,156.2
2016,중,3,여,159.3
2016,중,3,여,155.3
2016,중,3,여,174.3
2016,중,3,남,180.1
2016,중,3,남,168.6
2016,중,3,남,175.9
2016,중,3,남,173.4
2016,중,3,남,166.3
2016,중,3,남,177.5
2016,중,3,남,169.4
2016,중,3,남,167.6
2016,중,3,남,170.1
2016,중,3,남,149.2
2016,중,3,남,171
2016,중,3,남,164.5
2016,중,3,남,166.1
2016,중,3,남,167.5
2016,중,3,남,166.4
2016,중,3,남,162.5
2016,중,3,남,166.8
2016,중,1,남,155.4
2016,중,1,남,162.1
2016,중,1,남,154.6
2016,중,1,남,153.1
2016,중,1,남,158.5
2016,중,1,남,156.6
2016,중,1,남,167.5
2016,중,1,남,147.4
2016,중,1,남,157.8
2016,중,1,남,155.7
2016,중,1,남,158.1
2016,중,1,여,156
2016,중,1,여,155
2016,중,1,여,167.3
2016,중,1,여,165.1
2016,중,1,여,152.5
2016,중,1,여,157
2016,중,1,여,162.7
2016,중,1,여,149.5
2016,중,1,여,151.4
2016,중,1,여,160.3
2016,중,1,여,166.6
2016,중,1,여,150.8
2016,중,1,여,143.3
2016,중,1,여,158
2016,중,1,여,140.6
2016,중,1,여,158
2016,중,1,여,162.4
2016,중,2,남,179
2016,중,2,남,183
2016,중,2,남,155
2016,중,2,남,165
2016,중,2,남,161.5
2016,중,2,남,163.5
2016,중,2,남,167.3
2016,중,2,여,159.5
2016,중,2,여,160
2016,중,2,여,158
2016,중,2,여,148.5
2016,중,2,여,156
2016,중,2,여,153
2016,중,2,여,162
2016,중,3,남,169.5
2016,중,3,남,174.1
2016,중,3,남,170.7
2016,중,3,남,161.5
2016,중,3,남,171.5
2016,중,3,남,171.5
2016,중,3,남,175.3
2016,중,3,남,171
2016,중,3,남,171
2016,중,3,남,175.9
2016,중,3,남,174.2
2016,중,3,남,168.6
2016,중,3,여,159.6
2016,중,3,여,154.1
2016,중,3,여,156.9
2016,중,3,여,160.2
2016,중,3,여,151.3
2016,중,3,여,163.1
2016,중,3,여,158.2
2016,중,1,여,161.4
2016,중,1,여,150.3
2016,중,1,여,148.5
2016,중,1,여,161.5
2016,중,1,여,148.1
2016,중,1,여,157.8
2016,중,1,여,154.4
2016,중,1,여,162.2
2016,중,1,여,151.9
2016,중,1,여,157.2
2016,중,1,여,165.7
2016,중,1,여,162.1
2016,중,1,여,162.1
2016,중,1,여,158.1
2016,중,1,여,163.2
2016,중,1,여,154.6
2016,중,1,남,161.2
2016,중,1,남,160.1
2016,중,1,남,156.7
2016,중,1,남,149.8
2016,중,1,남,154.5
2016,중,1,남,172.4
2016,중,1,남,162.4
2016,중,1,남,152.3
2016,중,1,남,164.1
2016,중,1,남,169.9
2016,중,1,남,158.5
2016,중,1,남,170.1
2016,중,1,남,164
2016,중,2,여,153.6
2016,중,2,여,157.8
2016,중,2,여,157.3
2016,중,2,여,157.8
2016,중,2,여,163.2
2016,중,2,여,152.6
2016,중,2,여,157.3
2016,중,2,여,163.1
2016,중,2,여,156
2016,중,2,여,159.6
2016,중,2,여,161.2
2016,중,2,여,156.6
2016,중,2,남,167
2016,중,2,남,166.9
2016,중,2,남,165.8
2016,중,2,남,169.3
2016,중,2,남,164.1
2016,중,2,남,167
2016,중,2,남,165.3
2016,중,2,남,161.4
2016,중,2,남,174.5
2016,중,2,남,176.8
2016,중,2,남,153.3
2016,중,2,남,154.2
2016,중,2,남,172.4
2016,중,2,남,167.7
2016,중,3,여,171.5
2016,중,3,여,147.4
2016,중,3,여,165.6
2016,중,3,여,170.2
2016,중,3,여,163.3
2016,중,3,여,159.2
2016,중,3,여,154.8
2016,중,3,여,160.2
2016,중,3,여,158.1
2016,중,3,여,159.4
2016,중,3,여,156.2
2016,중,3,여,160.7
2016,중,3,여,154.4
2016,중,3,여,164.8
2016,중,3,여,164.7
2016,중,3,여,159.9
2016,중,3,남,169.1
2016,중,3,남,165.6
2016,중,3,남,157.1
2016,중,3,남,176.2
2016,중,3,남,167
2016,중,3,남,158
2016,중,3,남,175.8
2016,중,3,남,155.8
2016,중,3,남,165.7
2016,중,3,남,166.8
2016,중,3,남,171.2
2016,중,3,남,157.3
2016,중,3,남,170.8
2016,중,3,남,178.8
2016,중,3,남,165
2016,중,3,남,168.2
2016,중,3,남,179
2016,중,1,남,145.6
2016,중,1,남,150.8
2016,중,1,남,163.7
2016,중,1,남,162.2
2016,중,1,남,165
2016,중,1,남,153.7
2016,중,1,남,169.6
2016,중,1,남,166
2016,중,1,남,143.1
2016,중,1,남,162.6
2016,중,1,남,153.7
2016,중,1,남,151.2
2016,중,1,남,161.2
2016,중,1,남,165.4
2016,중,1,남,164
2016,중,1,남,153.9
2016,중,1,남,161.4
2016,중,1,남,162.2
2016,중,1,여,163.5
2016,중,1,여,159.8
2016,중,1,여,154.5
2016,중,1,여,150.4
2016,중,1,여,141.8
2016,중,1,여,149.7
2016,중,1,여,158.2
2016,중,1,여,149.4
2016,중,1,여,154.7
2016,중,1,여,144.6
2016,중,1,여,154.7
2016,중,1,여,144.5
2016,중,1,여,161.1
2016,중,1,여,151.7
2016,중,1,여,169.4
2016,중,2,남,165.3
2016,중,2,남,166.4
2016,중,2,남,166.4
2016,중,2,남,126.6
2016,중,2,남,174
2016,중,2,남,175.2
2016,중,2,남,166.4
2016,중,2,남,159.1
2016,중,2,남,171.1
2016,중,2,남,160.4
2016,중,2,남,178.2
2016,중,2,남,170
2016,중,2,남,165.6
2016,중,2,남,166.5
2016,중,2,남,160.7
2016,중,2,남,174.2
2016,중,2,여,159.6
2016,중,2,여,154.9
2016,중,2,여,150
2016,중,2,여,159.2
2016,중,2,여,155.8
2016,중,2,여,168.6
2016,중,2,여,151.8
2016,중,2,여,159
2016,중,2,여,158
2016,중,2,여,163.2
2016,중,2,여,151.5
2016,중,2,여,161.1
2016,중,2,여,164.5
2016,중,2,여,156.1
2016,중,2,여,160.7
2016,중,3,남,169
2016,중,3,남,169.1
2016,중,3,남,181.3
2016,중,3,남,167.8
2016,중,3,남,178
2016,중,3,남,177.9
2016,중,3,남,167.2
2016,중,3,남,172.6
2016,중,3,남,158.5
2016,중,3,남,168.1
2016,중,3,남,161.4
2016,중,3,남,156
2016,중,3,남,166.7
2016,중,3,남,170.7
2016,중,3,남,168.4
2016,중,3,남,166.2
2016,중,3,여,154.2
2016,중,3,여,160.2
2016,중,3,여,157.2
2016,중,3,여,144.5
2016,중,3,여,156.6
2016,중,3,여,162.2
2016,중,3,여,160.6
2016,중,3,여,157.7
2016,중,3,여,162.2
2016,중,3,여,156.2
2016,중,3,여,161.2
2016,중,3,여,155
2016,중,3,여,156.2
2016,중,3,여,166.3
2016,중,3,여,160.7
2016,중,3,여,155.4
2016,중,3,여,162.7
2016,중,1,남,151.6
2016,중,1,남,148.5
2016,중,1,남,161.2
2016,중,1,남,171.4
2016,중,1,남,144.2
2016,중,1,남,167.7
2016,중,1,남,157.9
2016,중,1,남,160.2
2016,중,1,남,152.2
2016,중,1,남,161.9
2016,중,1,여,153.5
2016,중,1,여,160.2
2016,중,1,여,154.1
2016,중,1,여,163.9
2016,중,1,여,162.6
2016,중,1,여,157.8
2016,중,1,여,150.4
2016,중,1,여,151.9
2016,중,1,여,154.6
2016,중,1,여,162.3
2016,중,1,여,151.6
2016,중,2,남,170.8
2016,중,2,남,178.7
2016,중,2,남,166.1
2016,중,2,남,172
2016,중,2,남,166.9
2016,중,2,남,162.4
2016,중,2,남,174.7
2016,중,2,남,160.1
2016,중,2,남,169.8
2016,중,2,남,161.3
2016,중,2,남,169.8
2016,중,2,남,171.1
2016,중,2,남,159.9
2016,중,2,여,155
2016,중,2,여,162.2
2016,중,2,여,153.8
2016,중,2,여,159.2
2016,중,2,여,158.6
2016,중,2,여,169.3
2016,중,2,여,156.3
2016,중,2,여,143.5
2016,중,2,여,150.8
2016,중,2,여,163.9
2016,중,3,남,165
2016,중,3,남,180.7
2016,중,3,남,165
2016,중,3,남,169.5
2016,중,3,남,155.9
2016,중,3,남,176.9
2016,중,3,남,153.9
2016,중,3,남,165.8
2016,중,3,남,161.6
2016,중,3,남,162.5
2016,중,3,남,171.1
2016,중,3,남,176.4
2016,중,3,여,165.1
2016,중,3,여,167.4
2016,중,3,여,146.2
2016,중,3,여,156
2016,중,3,여,154.7
2016,중,3,여,158.8
2016,중,3,여,169
2016,중,3,여,155.9
2016,중,3,여,157.9
2016,중,3,여,151.4
2016,중,3,여,163.1
2016,중,1,남,169.4
2016,중,1,여,154.9
2016,중,1,여,160.6
2016,중,1,여,157
2016,중,1,남,155.6
2016,중,1,여,151.7
2016,중,1,남,149
2016,중,1,남,150.4
2016,중,1,남,154.3
2016,중,1,여,158.8
2016,중,1,여,159.9
2016,중,1,남,154.2
2016,중,1,남,155.6
2016,중,1,남,161.1
2016,중,1,여,154.1
2016,중,1,여,149.5
2016,중,1,여,158.8
2016,중,1,남,143.3
2016,중,1,여,164.5
2016,중,1,여,146.5
2016,중,1,여,152.4
2016,중,2,여,158.3
2016,중,2,여,156.5
2016,중,2,여,154.5
2016,중,2,여,161.3
2016,중,2,여,159.4
2016,중,2,남,150.3
2016,중,2,남,172.7
2016,중,2,여,160
2016,중,2,여,154.3
2016,중,2,여,154.9
2016,중,2,여,156
2016,중,2,남,157.1
2016,중,2,여,163.9
2016,중,2,남,158.5
2016,중,2,남,164.8
2016,중,2,남,181.3
2016,중,2,남,166.6
2016,중,2,여,166.5
2016,중,2,남,173.1
2016,중,2,남,169.6
2016,중,2,여,158.2
2016,중,2,남,176.5
2016,중,2,여,146.6
2016,중,2,남,182.2
2016,중,2,남,168.6
2016,중,3,남,168.4
2016,중,3,남,164.5
2016,중,3,여,153.3
2016,중,3,남,167
2016,중,3,남,172.3
2016,중,3,여,159.3
2016,중,3,여,158
2016,중,3,남,178.5
2016,중,3,여,156.7
2016,중,3,여,150.5
2016,중,3,남,171.6
2016,중,3,여,169.2
2016,중,3,남,160.9
2016,중,3,여,163.5
2016,중,3,여,156.4
2016,중,3,남,176.3
2016,중,3,남,172.5
2016,중,3,남,173.2
2016,중,3,여,156
2016,중,3,남,177.5
2016,중,3,여,165.3
2016,중,3,남,160.8
2016,중,3,여,170
2016,중,3,여,169.2
2016,중,3,남,165.7
2016,중,3,남,162.7
2016,중,3,여,153
2016,중,3,여,157.4
2016,중,1,남,165.1
2016,중,1,남,167
2016,중,1,남,150.8
2016,중,1,남,170.7
2016,중,1,남,156.8
2016,중,1,남,145.6
2016,중,1,남,150.4
2016,중,1,남,164
2016,중,1,남,158.3
2016,중,1,남,158
2016,중,1,남,156.8
2016,중,1,남,159.3
2016,중,1,남,163.2
2016,중,1,남,156.6
2016,중,1,남,174.9
2016,중,1,남,172
2016,중,1,남,153.5
2016,중,1,남,171.1
2016,중,1,남,153.2
2016,중,1,남,142.8
2016,중,1,남,147.9
2016,중,1,남,169.7
2016,중,1,남,164.1
2016,중,1,남,165.6
2016,중,1,남,167.6
2016,중,1,남,154.4
2016,중,1,남,154
2016,중,1,남,164.3
2016,중,1,남,163.4
2016,중,1,남,155
2016,중,2,남,171.8
2016,중,2,남,166.2
2016,중,2,남,166.6
2016,중,2,남,154.2
2016,중,2,남,167.8
2016,중,2,남,174.1
2016,중,2,남,167.6
2016,중,2,남,172.4
2016,중,2,남,165
2016,중,2,남,153
2016,중,2,남,164.1
2016,중,2,남,172.7
2016,중,2,남,165
2016,중,2,남,161.3
2016,중,2,남,159.4
2016,중,2,남,166.4
2016,중,2,남,177.3
2016,중,2,남,167.4
2016,중,2,남,159.1
2016,중,2,남,164.9
2016,중,2,남,167.1
2016,중,2,남,164.5
2016,중,2,남,170.5
2016,중,2,남,163.5
2016,중,2,남,172.7
2016,중,3,남,174
2016,중,3,남,170
2016,중,3,남,172
2016,중,3,남,179.5
2016,중,3,남,165
2016,중,3,남,160
2016,중,3,남,175.5
2016,중,3,남,173.8
2016,중,3,남,172
2016,중,3,남,159
2016,중,3,남,177
2016,중,3,남,169
2016,중,3,남,176
2016,중,3,남,181
2016,중,3,남,168.5
2016,중,3,남,164.3
2016,중,3,남,169.6
2016,중,3,남,164
2016,중,3,남,163.5
2016,중,3,남,166.5
2016,중,3,남,172.5
2016,중,3,남,165.7
2016,중,3,남,169.5
2016,중,3,남,169.5
2016,중,3,남,168.2
2016,중,3,남,169
2016,중,3,남,171.3
2016,중,3,남,183.5
2016,중,3,남,167.5
2016,중,3,남,166.8
2016,중,1,여,161.6
2016,중,1,여,156.8
2016,중,1,남,155.7
2016,중,1,남,165.5
2016,중,1,여,155.9
2016,중,1,여,155.2
2016,중,1,여,157.3
2016,중,1,여,158.7
2016,중,1,남,158
2016,중,1,남,156.7
2016,중,1,남,163.6
2016,중,1,여,161.5
2016,중,1,여,159.4
2016,중,1,남,146.7
2016,중,1,남,158.1
2016,중,1,여,163.8
2016,중,1,여,163.7
2016,중,1,여,152.2
2016,중,1,남,150.6
2016,중,1,여,167.1
2016,중,1,여,154.4
2016,중,1,남,170.8
2016,중,1,남,157
2016,중,1,남,151.8
2016,중,1,여,164.6
2016,중,1,남,157.1
2016,중,1,남,159.2
2016,중,1,여,157.2
2016,중,1,남,154.5
2016,중,1,남,150.1
2016,중,1,여,158.7
2016,중,2,여,160.8
2016,중,2,여,160.5
2016,중,2,남,156.8
2016,중,2,여,165.7
2016,중,2,여,159.2
2016,중,2,여,162.1
2016,중,2,남,173.8
2016,중,2,여,162.8
2016,중,2,여,157.9
2016,중,2,여,149.2
2016,중,2,남,163.6
2016,중,2,남,163.4
2016,중,2,여,153.9
2016,중,2,여,156.7
2016,중,2,여,156.9
2016,중,2,남,164.2
2016,중,2,남,172.3
2016,중,2,남,160.1
2016,중,2,남,170.4
2016,중,2,여,160.9
2016,중,2,여,153.6
2016,중,2,여,159.1
2016,중,2,여,159.9
2016,중,2,여,152.4
2016,중,2,남,175.4
2016,중,2,남,172.8
2016,중,2,남,169
2016,중,2,여,155.9
2016,중,2,여,161.9
2016,중,2,남,174.6
2016,중,3,여,160.3
2016,중,3,남,183
2016,중,3,남,172.7
2016,중,3,여,164.2
2016,중,3,여,165.1
2016,중,3,여,153.5
2016,중,3,여,157.7
2016,중,3,여,171
2016,중,3,여,161
2016,중,3,여,163.5
2016,중,3,남,180.2
2016,중,3,여,165.6
2016,중,3,남,165.9
2016,중,3,남,170.2
2016,중,3,남,160.6
2016,중,3,남,176
2016,중,3,여,166.2
2016,중,3,여,159.5
2016,중,3,남,170.8
2016,중,3,여,151.2
2016,중,3,여,170
2016,중,3,남,179.1
2016,중,3,남,172
2016,중,3,남,172.8
2016,중,3,남,166.8
2016,중,3,여,164
2016,중,3,남,171.7
2016,중,3,여,160.3
2016,중,3,여,161.5
2016,중,3,남,165.5
2016,중,3,남,167.3
2016,중,3,남,182.1
2016,중,3,여,163
2016,중,3,여,161.1
2016,중,1,여,157
2016,중,1,남,143.1
2016,중,1,여,158
2016,중,1,남,150.4
2016,중,1,남,171
2016,중,1,남,167.1
2016,중,1,남,154
2016,중,1,여,156
2016,중,1,남,157.4
2016,중,1,남,164.9
2016,중,1,남,166.8
2016,중,1,여,164.1
2016,중,1,여,152.3
2016,중,1,여,161.8
2016,중,1,여,150.1
2016,중,1,여,156.6
2016,중,1,남,173.2
2016,중,1,여,156
2016,중,1,여,147.1
2016,중,1,여,153.5
2016,중,1,남,167.6
2016,중,1,여,159.1
2016,중,1,남,169.6
2016,중,1,여,156.2
2016,중,1,남,154.9
2016,중,1,여,164.8
2016,중,1,여,153
2016,중,1,남,159.9
2016,중,1,여,150.7
2016,중,1,남,164.9
2016,중,2,여,160.5
2016,중,2,여,157.5
2016,중,2,여,157
2016,중,2,여,162.3
2016,중,2,여,157.8
2016,중,2,여,160.6
2016,중,2,여,168.1
2016,중,2,여,152.3
2016,중,2,여,164.3
2016,중,2,여,164.5
2016,중,2,여,155.5
2016,중,2,여,156.6
2016,중,2,여,159.8
2016,중,2,여,155.1
2016,중,2,여,171.8
2016,중,2,여,163.7
2016,중,2,여,148.2
2016,중,2,여,157
2016,중,2,여,152.9
2016,중,2,여,162.5
2016,중,2,여,155
2016,중,2,여,159
2016,중,2,여,163.6
2016,중,2,여,162.5
2016,중,2,여,168.7
2016,중,2,여,150.1
2016,중,2,여,159.5
2016,중,2,여,157
2016,중,2,여,149
2016,중,2,여,155
2016,중,2,여,156.4
2016,중,3,여,155.2
2016,중,3,여,147.8
2016,중,3,여,160
2016,중,3,여,151.6
2016,중,3,여,169
2016,중,3,여,171.5
2016,중,3,여,161
2016,중,3,여,162.4
2016,중,3,여,157
2016,중,3,여,158.5
2016,중,3,여,162.7
2016,중,3,여,159.5
2016,중,3,여,167.8
2016,중,3,여,160.6
2016,중,3,여,157.7
2016,중,3,여,154.9
2016,중,3,여,153.8
2016,중,3,여,160.3
2016,중,3,여,166.5
2016,중,3,여,153.3
2016,중,3,여,156.1
2016,중,3,여,151.3
2016,중,3,여,156
2016,중,3,여,165.3
2016,중,3,여,165.9
2016,중,3,여,166.2
2016,중,3,여,151.8
2016,중,3,여,161.4
2016,중,3,여,156.1
2016,중,3,여,170.2
2016,중,3,여,150
2016,중,1,남,160.6
2016,중,1,여,160
2016,중,1,남,140.4
2016,중,1,남,162.1
2016,중,1,여,159.7
2016,중,1,여,147.9
2016,중,1,남,164.2
2016,중,1,남,152.3
2016,중,1,남,145.1
2016,중,1,남,163.3
2016,중,1,여,155.7
2016,중,1,여,157.5
2016,중,1,여,146.9
2016,중,1,여,161.6
2016,중,1,남,160.4
2016,중,1,여,143.3
2016,중,1,여,159.3
2016,중,1,남,167.7
2016,중,1,남,152.2
2016,중,1,남,177
2016,중,1,여,156.8
2016,중,1,남,160.2
2016,중,1,남,154.5
2016,중,2,남,156.3
2016,중,2,여,157.1
2016,중,2,여,158.4
2016,중,2,여,163
2016,중,2,여,158.9
2016,중,2,남,157
2016,중,2,여,149.2
2016,중,2,여,155.2
2016,중,2,남,177.5
2016,중,2,여,162.1
2016,중,2,남,167.1
2016,중,2,남,177.7
2016,중,2,남,163.1
2016,중,2,남,168.3
2016,중,2,남,163.1
2016,중,2,여,164.1
2016,중,2,여,161.1
2016,중,2,남,167.9
2016,중,2,남,166.8
2016,중,2,남,168.5
2016,중,2,여,157.1
2016,중,2,남,160
2016,중,2,남,173.6
2016,중,2,여,162.2
2016,중,2,남,162.8
2016,중,3,남,168.6
2016,중,3,남,167.2
2016,중,3,여,159.9
2016,중,3,남,165.3
2016,중,3,남,168.8
2016,중,3,남,172.4
2016,중,3,남,174.1
2016,중,3,여,173.5
2016,중,3,남,173.4
2016,중,3,여,164.9
2016,중,3,남,169
2016,중,3,여,167.6
2016,중,3,남,167.6
2016,중,3,남,176.6
2016,중,3,남,165.2
2016,중,3,여,148.1
2016,중,3,여,159.8
2016,중,3,여,162.4
2016,중,3,여,144.7
2016,중,3,여,144
2016,중,3,여,154.2
2016,중,3,남,177.3
2016,중,3,남,170.2
2016,중,3,여,163.3
2016,중,3,남,167.4
2016,중,1,남,163.7
2016,중,1,여,167
2016,중,1,여,151.3
2016,중,1,남,162.2
2016,중,1,여,152.3
2016,중,1,여,153.4
2016,중,1,여,156.4
2016,중,1,남,162.1
2016,중,1,여,152.9
2016,중,1,여,138.6
2016,중,1,남,164.2
2016,중,1,남,154.5
2016,중,1,남,164.8
2016,중,1,여,159
2016,중,1,남,162.1
2016,중,1,남,165.2
2016,중,1,여,159.8
2016,중,1,여,154.9
2016,중,1,여,161.7
2016,중,1,여,163.1
2016,중,1,남,148
2016,중,1,남,158.8
2016,중,1,남,165.9
2016,중,1,남,159.7
2016,중,2,여,160.3
2016,중,2,여,156.2
2016,중,2,남,156.5
2016,중,2,남,155.4
2016,중,2,여,161.5
2016,중,2,여,155.3
2016,중,2,여,163.2
2016,중,2,남,170
2016,중,2,남,155.1
2016,중,2,남,164.3
2016,중,2,여,152.5
2016,중,2,남,163.6
2016,중,2,남,175.4
2016,중,2,여,149.3
2016,중,2,남,168
2016,중,2,여,153
2016,중,3,남,174.2
2016,중,3,여,158.9
2016,중,3,여,166.2
2016,중,3,여,157
2016,중,3,남,181.2
2016,중,3,남,177
2016,중,3,남,175.3
2016,중,3,여,151.6
2016,중,3,남,179
2016,중,3,남,174.1
2016,중,3,여,161.5
2016,중,3,여,168.3
2016,중,3,여,156.7
2016,중,3,여,159.5
2016,중,3,남,169.7
2016,중,3,여,167.4
2016,중,1,여,164
2016,중,1,여,149
2016,중,1,여,157
2016,중,1,여,164
2016,중,1,여,152
2016,중,1,여,161
2016,중,1,여,152
2016,중,1,여,149
2016,중,1,여,154
2016,중,1,여,158
2016,중,1,여,153.5
2016,중,1,여,149
2016,중,1,여,148.5
2016,중,1,남,177
2016,중,1,남,165.5
2016,중,1,남,167
2016,중,1,남,152.5
2016,중,1,남,153
2016,중,1,남,171
2016,중,1,남,155
2016,중,1,남,150.5
2016,중,1,남,150
2016,중,1,남,163
2016,중,1,남,158
2016,중,1,여,153
2016,중,1,여,146
2016,중,2,여,158.4
2016,중,2,여,169
2016,중,2,여,143.6
2016,중,2,여,148
2016,중,2,여,166
2016,중,2,여,159
2016,중,2,여,159
2016,중,2,여,158
2016,중,2,여,149
2016,중,2,여,147
2016,중,2,여,163.7
2016,중,2,남,163.9
2016,중,2,남,176.1
2016,중,2,남,172.1
2016,중,2,남,141
2016,중,2,남,160.6
2016,중,2,남,157.8
2016,중,2,남,175
2016,중,2,남,175
2016,중,2,남,167.5
2016,중,2,남,174.6
2016,중,2,남,156.6
2016,중,2,남,168
2016,중,2,남,169
2016,중,3,여,163
2016,중,3,여,142
2016,중,3,여,158
2016,중,3,여,153
2016,중,3,여,152
2016,중,3,여,153
2016,중,3,여,153
2016,중,3,여,163
2016,중,3,여,150
2016,중,3,남,170
2016,중,3,남,159
2016,중,3,남,164
2016,중,3,남,174
2016,중,3,남,172
2016,중,3,남,174
2016,중,3,남,174
2016,중,3,남,168
2016,중,3,남,179
2016,중,3,남,176
2016,중,3,남,176
2016,중,3,여,178
2016,중,3,남,182
2016,중,3,여,160
2016,중,1,여,154
2016,중,1,남,160
2016,중,1,남,154
2016,중,1,남,156
2016,중,1,남,172
2016,중,1,여,149
2016,중,1,여,154
2016,중,1,남,153
2016,중,1,여,168
2016,중,1,남,143
2016,중,1,여,150
2016,중,1,여,142
2016,중,1,남,152
2016,중,1,남,153
2016,중,1,여,154
2016,중,1,남,164
2016,중,1,남,162
2016,중,1,여,146
2016,중,1,남,166
2016,중,1,여,154
2016,중,1,여,161
2016,중,1,남,158
2016,중,1,여,147
2016,중,1,여,174
2016,중,1,남,144
2016,중,1,남,162
2016,중,2,남,146.6
2016,중,2,남,158.2
2016,중,2,여,144.8
2016,중,2,남,173.4
2016,중,2,남,161.2
2016,중,2,남,158.7
2016,중,2,여,159.4
2016,중,2,여,157.8
2016,중,2,남,168.4
2016,중,2,여,163.2
2016,중,2,남,169.9
2016,중,2,여,160.6
2016,중,2,여,164.6
2016,중,2,여,158
2016,중,2,남,158.4
2016,중,2,여,159.4
2016,중,2,남,168.5
2016,중,2,여,157
2016,중,2,여,150.5
2016,중,2,여,158.7
2016,중,2,여,164.1
2016,중,2,남,161.7
2016,중,2,여,157.7
2016,중,2,여,152.3
2016,중,2,여,158.6
2016,중,2,여,162.2
2016,중,2,남,161.9
2016,중,2,남,167.8
2016,중,3,여,174
2016,중,3,여,142
2016,중,3,여,156.5
2016,중,3,여,160
2016,중,3,여,163.6
2016,중,3,여,158.9
2016,중,3,여,170.2
2016,중,3,남,167.5
2016,중,3,남,174.2
2016,중,3,여,161.1
2016,중,3,남,166.6
2016,중,3,남,167.8
2016,중,3,남,160.2
2016,중,3,여,157.9
2016,중,3,남,181.5
2016,중,3,남,154.6
2016,중,3,남,175.4
